Time,Susceptible,Infected,Recovered,Phase,S_ratio,I_ratio,R_ratio
567.6,98985005.9,25459.7,25989534.3,hammer,0.791880,0.000204,0.207916
567.7,98984717.9,25384.0,25989898.0,hammer,0.791878,0.000203,0.207919
567.8,98984430.8,25308.6,25990260.7,hammer,0.791875,0.000202,0.207922
567.9,98984144.5,25233.3,25990622.2,hammer,0.791873,0.000202,0.207925
568.0,98983859.0,25158.3,25990982.7,hammer,0.791871,0.000201,0.207928
568.1,98983574.4,25083.5,25991342.1,hammer,0.791869,0.000201,0.207931
568.2,98983290.7,25008.9,25991700.4,hammer,0.791866,0.000200,0.207934
568.3,98983007.7,24934.6,25992057.7,hammer,0.791864,0.000199,0.207936
568.4,98982725.7,24860.4,25992413.9,hammer,0.791862,0.000199,0.207939
568.5,98982444.4,24786.5,25992769.1,hammer,0.791860,0.000198,0.207942
568.6,98982164.1,24712.8,25993123.1,hammer,0.791857,0.000198,0.207945
568.7,98981884.5,24639.3,25993476.2,hammer,0.791855,0.000197,0.207948
568.8,98981605.8,24566.1,25993828.2,hammer,0.791853,0.000197,0.207951
568.9,98981327.9,24493.0,25994179.1,hammer,0.791851,0.000196,0.207953
569.0,98981050.8,24420.2,25994529.0,hammer,0.791848,0.000195,0.207956
569.1,98980774.6,24347.6,25994877.9,hammer,0.791846,0.000195,0.207959
569.2,98980499.1,24275.2,25995225.7,hammer,0.791844,0.000194,0.207962
569.3,98980224.5,24203.0,25995572.5,hammer,0.791842,0.000194,0.207965
569.4,98979950.8,24131.0,25995918.2,hammer,0.791840,0.000193,0.207967
569.5,98979677.8,24059.2,25996263.0,hammer,0.791837,0.000192,0.207970
569.6,98979405.6,23987.7,25996606.7,hammer,0.791835,0.000192,0.207973
569.7,98979134.3,23916.4,25996949.4,hammer,0.791833,0.000191,0.207976
569.8,98978863.7,23845.2,25997291.0,hammer,0.791831,0.000191,0.207978
569.9,98978594.0,23774.3,25997631.7,hammer,0.791829,0.000190,0.207981
570.0,98978325.1,23703.6,25997971.3,hammer,0.791827,0.000190,0.207984
570.1,98978057.0,23633.1,25998309.9,hammer,0.791824,0.000189,0.207986
570.2,98977789.6,23562.8,25998647.5,hammer,0.791822,0.000189,0.207989
570.3,98977523.1,23492.8,25998984.1,hammer,0.791820,0.000188,0.207992
570.4,98977257.3,23422.9,25999319.8,hammer,0.791818,0.000187,0.207995
570.5,98976992.4,23353.2,25999654.4,hammer,0.791816,0.000187,0.207997
570.6,98976728.2,23283.8,25999988.0,hammer,0.791814,0.000186,0.208000
570.7,98976464.8,23214.5,26000320.6,hammer,0.791812,0.000186,0.208003
570.8,98976202.3,23145.5,26000652.2,hammer,0.791810,0.000185,0.208005
570.9,98975940.4,23076.7,26000982.9,hammer,0.791808,0.000185,0.208008
571.0,98975679.4,23008.0,26001312.6,hammer,0.791805,0.000184,0.208011
571.1,98975419.2,22939.6,26001641.2,hammer,0.791803,0.000184,0.208013
571.2,98975159.7,22871.4,26001969.0,hammer,0.791801,0.000183,0.208016
571.3,98974901.0,22803.3,26002295.7,hammer,0.791799,0.000182,0.208018
571.4,98974643.0,22735.5,26002621.5,hammer,0.791797,0.000182,0.208021
571.5,98974385.9,22667.9,26002946.2,hammer,0.791795,0.000181,0.208024
571.6,98974129.5,22600.5,26003270.1,hammer,0.791793,0.000181,0.208026
571.7,98973873.8,22533.3,26003592.9,hammer,0.791791,0.000180,0.208029
571.8,98973618.9,22466.2,26003914.8,hammer,0.791789,0.000180,0.208031
571.9,98973364.8,22399.4,26004235.8,hammer,0.791787,0.000179,0.208034
572.0,98973111.4,22332.8,26004555.8,hammer,0.791785,0.000179,0.208036
572.1,98972858.8,22266.3,26004874.8,hammer,0.791783,0.000178,0.208039
572.2,98972607.0,22200.1,26005192.9,hammer,0.791781,0.000178,0.208042
572.3,98972355.9,22134.1,26005510.1,hammer,0.791779,0.000177,0.208044
572.4,98972105.5,22068.2,26005826.3,hammer,0.791777,0.000177,0.208047
572.5,98971855.9,22002.6,26006141.5,hammer,0.791775,0.000176,0.208049
572.6,98971607.0,21937.1,26006455.8,hammer,0.791773,0.000175,0.208052
572.7,98971358.9,21871.9,26006769.2,hammer,0.791771,0.000175,0.208054
572.8,98971111.5,21806.8,26007081.7,hammer,0.791769,0.000174,0.208057
572.9,98970864.8,21742.0,26007393.2,hammer,0.791767,0.000174,0.208059
573.0,98970618.9,21677.3,26007703.8,hammer,0.791765,0.000173,0.208062
573.1,98970373.7,21612.8,26008013.5,hammer,0.791763,0.000173,0.208064
573.2,98970129.3,21548.5,26008322.2,hammer,0.791761,0.000172,0.208067
573.3,98969885.5,21484.4,26008630.1,hammer,0.791759,0.000172,0.208069
573.4,98969642.5,21420.5,26008937.0,hammer,0.791757,0.000171,0.208071
573.5,98969400.2,21356.8,26009243.0,hammer,0.791755,0.000171,0.208074
573.6,98969158.7,21293.2,26009548.1,hammer,0.791753,0.000170,0.208076
573.7,98968917.8,21229.9,26009852.3,hammer,0.791751,0.000170,0.208079
573.8,98968677.7,21166.7,26010155.6,hammer,0.791749,0.000169,0.208081
573.9,98968438.3,21103.8,26010457.9,hammer,0.791748,0.000169,0.208084
574.0,98968199.6,21041.0,26010759.4,hammer,0.791746,0.000168,0.208086
574.1,98967961.6,20978.4,26011060.0,hammer,0.791744,0.000168,0.208088
574.2,98967724.3,20916.0,26011359.7,hammer,0.791742,0.000167,0.208091
574.3,98967487.8,20853.7,26011658.5,hammer,0.791740,0.000167,0.208093
574.4,98967251.9,20791.7,26011956.4,hammer,0.791738,0.000166,0.208096
574.5,98967016.7,20729.8,26012253.4,hammer,0.791736,0.000166,0.208098
574.6,98966782.3,20668.2,26012549.6,hammer,0.791734,0.000165,0.208100
574.7,98966548.5,20606.7,26012844.8,hammer,0.791732,0.000165,0.208103
574.8,98966315.4,20545.4,26013139.2,hammer,0.791731,0.000164,0.208105
574.9,98966083.1,20484.2,26013432.7,hammer,0.791729,0.000164,0.208107
575.0,98965851.4,20423.3,26013725.3,hammer,0.791727,0.000163,0.208110
575.1,98965620.4,20362.5,26014017.1,hammer,0.791725,0.000163,0.208112
575.2,98965390.1,20301.9,26014308.0,hammer,0.791723,0.000162,0.208114
575.3,98965160.5,20241.5,26014598.0,hammer,0.791721,0.000162,0.208117
575.4,98964931.5,20181.3,26014887.2,hammer,0.791719,0.000161,0.208119
575.5,98964703.3,20121.2,26015175.5,hammer,0.791718,0.000161,0.208121
575.6,98964475.7,20061.4,26015462.9,hammer,0.791716,0.000160,0.208124
575.7,98964248.8,20001.7,26015749.5,hammer,0.791714,0.000160,0.208126
575.8,98964022.6,19942.2,26016035.3,hammer,0.791712,0.000160,0.208128
575.9,98963797.0,19882.8,26016320.2,hammer,0.791710,0.000159,0.208131
576.0,98963572.1,19823.7,26016604.2,hammer,0.791709,0.000159,0.208133
576.1,98963347.9,19764.7,26016887.4,hammer,0.791707,0.000158,0.208135
576.2,98963124.4,19705.9,26017169.7,hammer,0.791705,0.000158,0.208137
576.3,98962901.5,19647.2,26017451.3,hammer,0.791703,0.000157,0.208140
576.4,98962679.3,19588.8,26017731.9,hammer,0.791701,0.000157,0.208142
576.5,98962457.8,19530.5,26018011.8,hammer,0.791700,0.000156,0.208144
576.6,98962236.9,19472.4,26018290.8,hammer,0.791698,0.000156,0.208146
576.7,98962016.6,19414.4,26018569.0,hammer,0.791696,0.000155,0.208149
576.8,98961797.1,19356.6,26018846.3,hammer,0.791694,0.000155,0.208151
576.9,98961578.1,19299.0,26019122.8,hammer,0.791693,0.000154,0.208153
577.0,98961359.9,19241.6,26019398.5,hammer,0.791691,0.000154,0.208155
577.1,98961142.2,19184.3,26019673.4,hammer,0.791689,0.000153,0.208157
577.2,98960925.3,19127.3,26019947.5,hammer,0.791687,0.000153,0.208160
577.3,98960708.9,19070.3,26020220.7,hammer,0.791686,0.000153,0.208162
577.4,98960493.3,19013.6,26020493.2,hammer,0.791684,0.000152,0.208164
577.5,98960278.2,18957.0,26020764.8,hammer,0.791682,0.000152,0.208166
577.6,98960063.8,18900.6,26021035.6,hammer,0.791681,0.000151,0.208168
577.7,98959850.1,18844.3,26021305.6,hammer,0.791679,0.000151,0.208170
577.8,98959636.9,18788.3,26021574.8,hammer,0.791677,0.000150,0.208173
577.9,98959424.5,18732.3,26021843.2,hammer,0.791675,0.000150,0.208175
578.0,98959212.6,18676.6,26022110.8,hammer,0.791674,0.000149,0.208177
578.1,98959001.4,18621.0,26022377.6,hammer,0.791672,0.000149,0.208179
578.2,98958790.8,18565.6,26022643.6,hammer,0.791670,0.000149,0.208181
578.3,98958580.8,18510.3,26022908.9,hammer,0.791669,0.000148,0.208183
578.4,98958371.5,18455.3,26023173.3,hammer,0.791667,0.000148,0.208185
578.5,98958162.7,18400.3,26023436.9,hammer,0.791665,0.000147,0.208187
578.6,98957954.6,18345.6,26023699.8,hammer,0.791664,0.000147,0.208190
578.7,98957747.2,18291.0,26023961.9,hammer,0.791662,0.000146,0.208192
578.8,98957540.3,18236.5,26024223.2,hammer,0.791660,0.000146,0.208194
578.9,98957334.1,18182.2,26024483.7,hammer,0.791659,0.000145,0.208196
579.0,98957128.4,18128.1,26024743.4,hammer,0.791657,0.000145,0.208198
579.1,98956923.4,18074.2,26025002.4,hammer,0.791655,0.000145,0.208200
579.2,98956719.0,18020.4,26025260.6,hammer,0.791654,0.000144,0.208202
579.3,98956515.2,17966.7,26025518.0,hammer,0.791652,0.000144,0.208204
579.4,98956312.0,17913.3,26025774.7,hammer,0.791650,0.000143,0.208206
579.5,98956109.4,17860.0,26026030.6,hammer,0.791649,0.000143,0.208208
579.6,98955907.4,17806.8,26026285.8,hammer,0.791647,0.000142,0.208210
579.7,98955706.1,17753.8,26026540.1,hammer,0.791646,0.000142,0.208212
579.8,98955505.3,17700.9,26026793.8,hammer,0.791644,0.000142,0.208214
579.9,98955305.1,17648.3,26027046.6,hammer,0.791642,0.000141,0.208216
580.0,98955105.5,17595.7,26027298.8,hammer,0.791641,0.000141,0.208218
580.1,98954906.5,17543.4,26027550.1,hammer,0.791639,0.000140,0.208220
580.2,98954708.1,17491.1,26027800.7,hammer,0.791638,0.000140,0.208222
580.3,98954510.3,17439.1,26028050.6,hammer,0.791636,0.000140,0.208224
580.4,98954313.1,17387.2,26028299.7,hammer,0.791635,0.000139,0.208226
580.5,98954116.5,17335.4,26028548.1,hammer,0.791633,0.000139,0.208228
580.6,98953920.4,17283.8,26028795.8,hammer,0.791631,0.000138,0.208230
580.7,98953725.0,17232.4,26029042.7,hammer,0.791630,0.000138,0.208232
580.8,98953530.1,17181.1,26029288.9,hammer,0.791628,0.000137,0.208234
580.9,98953335.8,17129.9,26029534.3,hammer,0.791627,0.000137,0.208236
581.0,98953142.1,17078.9,26029779.0,hammer,0.791625,0.000137,0.208238
581.1,98952948.9,17028.1,26030023.0,hammer,0.791624,0.000136,0.208240
581.2,98952756.3,16977.4,26030266.3,hammer,0.791622,0.000136,0.208242
581.3,98952564.3,16926.9,26030508.8,hammer,0.791621,0.000135,0.208244
581.4,98952372.9,16876.5,26030750.6,hammer,0.791619,0.000135,0.208246
581.5,98952182.1,16826.2,26030991.7,hammer,0.791617,0.000135,0.208248
581.6,98951991.8,16776.1,26031232.1,hammer,0.791616,0.000134,0.208250
581.7,98951802.1,16726.2,26031471.7,hammer,0.791614,0.000134,0.208252
581.8,98951612.9,16676.4,26031710.7,hammer,0.791613,0.000133,0.208254
581.9,98951424.3,16626.8,26031948.9,hammer,0.791611,0.000133,0.208256
582.0,98951236.3,16577.3,26032186.4,hammer,0.791610,0.000133,0.208257
582.1,98951048.8,16527.9,26032423.3,hammer,0.791608,0.000132,0.208259
582.2,98950861.9,16478.7,26032659.4,hammer,0.791607,0.000132,0.208261
582.3,98950675.6,16429.6,26032894.8,hammer,0.791605,0.000131,0.208263
582.4,98950489.8,16380.7,26033129.5,hammer,0.791604,0.000131,0.208265
582.5,98950304.5,16332.0,26033363.5,hammer,0.791602,0.000131,0.208267
582.6,98950119.8,16283.3,26033596.8,hammer,0.791601,0.000130,0.208269
582.7,98949935.7,16234.9,26033829.4,hammer,0.791599,0.000130,0.208271
582.8,98949752.1,16186.5,26034061.4,hammer,0.791598,0.000129,0.208272
582.9,98949569.1,16138.3,26034292.6,hammer,0.791597,0.000129,0.208274
583.0,98949386.6,16090.3,26034523.1,hammer,0.791595,0.000129,0.208276
583.1,98949204.6,16042.4,26034753.0,hammer,0.791594,0.000128,0.208278
583.2,98949023.2,15994.6,26034982.2,hammer,0.791592,0.000128,0.208280
583.3,98948842.3,15947.0,26035210.7,hammer,0.791591,0.000128,0.208282
583.4,98948662.0,15899.5,26035438.5,hammer,0.791589,0.000127,0.208284
583.5,98948482.2,15852.2,26035665.6,hammer,0.791588,0.000127,0.208285
583.6,98948302.9,15805.0,26035892.1,hammer,0.791586,0.000126,0.208287
583.7,98948124.2,15757.9,26036117.9,hammer,0.791585,0.000126,0.208289
583.8,98947946.0,15711.0,26036343.0,hammer,0.791584,0.000126,0.208291
583.9,98947768.3,15664.3,26036567.4,hammer,0.791582,0.000125,0.208293
584.0,98947591.2,15617.6,26036791.2,hammer,0.791581,0.000125,0.208294
584.1,98947414.6,15571.1,26037014.3,hammer,0.791579,0.000125,0.208296
584.2,98947238.5,15524.7,26037236.8,hammer,0.791578,0.000124,0.208298
584.3,98947062.9,15478.5,26037458.5,hammer,0.791577,0.000124,0.208300
584.4,98946887.9,15432.4,26037679.7,hammer,0.791575,0.000123,0.208301
584.5,98946713.4,15386.5,26037900.1,hammer,0.791574,0.000123,0.208303
584.6,98946539.4,15340.7,26038119.9,hammer,0.791572,0.000123,0.208305
584.7,98946365.9,15295.0,26038339.1,hammer,0.791571,0.000122,0.208307
584.8,98946193.0,15249.5,26038557.6,hammer,0.791570,0.000122,0.208308
584.9,98946020.5,15204.0,26038775.4,hammer,0.791568,0.000122,0.208310
585.0,98945848.6,15158.8,26038992.6,hammer,0.791567,0.000121,0.208312
585.1,98945677.2,15113.6,26039209.2,hammer,0.791565,0.000121,0.208314
585.2,98945506.3,15068.6,26039425.1,hammer,0.791564,0.000121,0.208315
585.3,98945335.9,15023.8,26039640.4,hammer,0.791563,0.000120,0.208317
585.4,98945166.0,14979.0,26039855.0,hammer,0.791561,0.000120,0.208319
585.5,98944996.6,14934.4,26040069.0,hammer,0.791560,0.000119,0.208321
585.6,98944827.7,14890.0,26040282.3,hammer,0.791559,0.000119,0.208322
585.7,98944659.3,14845.6,26040495.0,hammer,0.791557,0.000119,0.208324
585.8,98944491.5,14801.4,26040707.1,hammer,0.791556,0.000118,0.208326
585.9,98944324.1,14757.3,26040918.6,hammer,0.791555,0.000118,0.208327
586.0,98944157.2,14713.4,26041129.4,hammer,0.791553,0.000118,0.208329
586.1,98943990.8,14669.6,26041339.6,hammer,0.791552,0.000117,0.208331
586.2,98943825.0,14625.9,26041549.1,hammer,0.791551,0.000117,0.208332
586.3,98943659.6,14582.3,26041758.1,hammer,0.791549,0.000117,0.208334
586.4,98943494.7,14538.9,26041966.4,hammer,0.791548,0.000116,0.208336
586.5,98943330.3,14495.6,26042174.1,hammer,0.791547,0.000116,0.208337
586.6,98943166.4,14452.5,26042381.2,hammer,0.791545,0.000116,0.208339
586.7,98943002.9,14409.4,26042587.6,hammer,0.791544,0.000115,0.208341
586.8,98942840.0,14366.5,26042793.5,hammer,0.791543,0.000115,0.208342
586.9,98942677.5,14323.7,26042998.7,hammer,0.791541,0.000115,0.208344
587.0,98942515.6,14281.1,26043203.4,hammer,0.791540,0.000114,0.208346
587.1,98942354.1,14238.5,26043407.4,hammer,0.791539,0.000114,0.208347
587.2,98942193.1,14196.1,26043610.8,hammer,0.791538,0.000114,0.208349
587.3,98942032.6,14153.9,26043813.6,hammer,0.791536,0.000113,0.208351
587.4,98941872.5,14111.7,26044015.8,hammer,0.791535,0.000113,0.208352
587.5,98941712.9,14069.7,26044217.4,hammer,0.791534,0.000113,0.208354
587.6,98941553.9,14027.8,26044418.4,hammer,0.791532,0.000112,0.208355
587.7,98941395.2,13986.0,26044618.8,hammer,0.791531,0.000112,0.208357
587.8,98941237.1,13944.4,26044818.6,hammer,0.791530,0.000112,0.208359
587.9,98941079.4,13902.8,26045017.8,hammer,0.791529,0.000111,0.208360
588.0,98940922.2,13861.4,26045216.4,hammer,0.791527,0.000111,0.208362
588.1,98940765.5,13820.1,26045414.4,hammer,0.791526,0.000111,0.208363
588.2,98940609.2,13779.0,26045611.8,hammer,0.791525,0.000110,0.208365
588.3,98940453.4,13737.9,26045808.7,hammer,0.791524,0.000110,0.208366
588.4,98940298.0,13697.0,26046004.9,hammer,0.791522,0.000110,0.208368
588.5,98940143.2,13656.2,26046200.6,hammer,0.791521,0.000109,0.208370
588.6,98939988.7,13615.6,26046395.7,hammer,0.791520,0.000109,0.208371
588.7,98939834.8,13575.0,26046590.2,hammer,0.791519,0.000109,0.208373
588.8,98939681.3,13534.6,26046784.1,hammer,0.791517,0.000108,0.208374
588.9,98939528.3,13494.3,26046977.5,hammer,0.791516,0.000108,0.208376
589.0,98939375.7,13454.1,26047170.2,hammer,0.791515,0.000108,0.208377
589.1,98939223.5,13414.0,26047362.5,hammer,0.791514,0.000107,0.208379
589.2,98939071.9,13374.1,26047554.1,hammer,0.791513,0.000107,0.208380
589.3,98938920.6,13334.2,26047745.1,hammer,0.791511,0.000107,0.208382
589.4,98938769.9,13294.5,26047935.6,hammer,0.791510,0.000106,0.208383
589.5,98938619.5,13254.9,26048125.5,hammer,0.791509,0.000106,0.208385
589.6,98938469.7,13215.4,26048314.9,hammer,0.791508,0.000106,0.208387
589.7,98938320.2,13176.1,26048503.7,hammer,0.791507,0.000105,0.208388
589.8,98938171.2,13136.8,26048691.9,hammer,0.791505,0.000105,0.208390
589.9,98938022.7,13097.7,26048879.6,hammer,0.791504,0.000105,0.208391
590.0,98937874.6,13058.7,26049066.7,hammer,0.791503,0.000104,0.208393
590.1,98937726.9,13019.8,26049253.3,hammer,0.791502,0.000104,0.208394
590.2,98937579.7,12981.0,26049439.3,hammer,0.791501,0.000104,0.208396
590.3,98937433.0,12942.4,26049624.7,hammer,0.791499,0.000104,0.208397
590.4,98937286.6,12903.8,26049809.6,hammer,0.791498,0.000103,0.208398
590.5,98937140.7,12865.4,26049993.9,hammer,0.791497,0.000103,0.208400
590.6,98936995.2,12827.0,26050177.7,hammer,0.791496,0.000103,0.208401
590.7,98936850.2,12788.8,26050361.0,hammer,0.791495,0.000102,0.208403
590.8,98936705.6,12750.7,26050543.7,hammer,0.791494,0.000102,0.208404
590.9,98936561.4,12712.8,26050725.8,hammer,0.791492,0.000102,0.208406
591.0,98936417.7,12674.9,26050907.4,hammer,0.791491,0.000101,0.208407
591.1,98936274.4,12637.1,26051088.5,hammer,0.791490,0.000101,0.208409
591.2,98936131.5,12599.5,26051269.0,hammer,0.791489,0.000101,0.208410
591.3,98935989.0,12562.0,26051449.0,hammer,0.791488,0.000100,0.208412
591.4,98935847.0,12524.6,26051628.5,hammer,0.791487,0.000100,0.208413
591.5,98935705.4,12487.2,26051807.4,hammer,0.791486,0.000100,0.208414
591.6,98935564.2,12450.0,26051985.8,hammer,0.791485,0.000100,0.208416
591.7,98935423.4,12413.0,26052163.6,hammer,0.791483,0.000099,0.208417
591.8,98935283.0,12376.0,26052341.0,hammer,0.791482,0.000099,0.208419
591.9,98935143.1,12339.1,26052517.8,hammer,0.791481,0.000099,0.208420
592.0,98935003.6,12302.4,26052694.0,hammer,0.791480,0.000098,0.208422
592.1,98934864.5,12265.7,26052869.8,hammer,0.791479,0.000098,0.208423
592.2,98934725.8,12229.2,26053045.0,hammer,0.791478,0.000098,0.208424
592.3,98934587.5,12192.7,26053219.7,hammer,0.791477,0.000098,0.208426
592.4,98934449.7,12156.4,26053393.9,hammer,0.791476,0.000097,0.208427
592.5,98934312.2,12120.2,26053567.6,hammer,0.791474,0.000097,0.208429
592.6,98934175.2,12084.1,26053740.7,hammer,0.791473,0.000097,0.208430
592.7,98934038.6,12048.1,26053913.3,hammer,0.791472,0.000096,0.208431
592.8,98933902.3,12012.2,26054085.5,hammer,0.791471,0.000096,0.208433
592.9,98933766.5,11976.4,26054257.1,hammer,0.791470,0.000096,0.208434
593.0,98933631.1,11940.8,26054428.1,hammer,0.791469,0.000096,0.208435
593.1,98933496.1,11905.2,26054598.7,hammer,0.791468,0.000095,0.208437
593.2,98933361.5,11869.7,26054768.8,hammer,0.791467,0.000095,0.208438
593.3,98933227.3,11834.4,26054938.4,hammer,0.791466,0.000095,0.208440
593.4,98933093.5,11799.1,26055107.4,hammer,0.791465,0.000094,0.208441
593.5,98932960.1,11764.0,26055276.0,hammer,0.791464,0.000094,0.208442
593.6,98932827.0,11728.9,26055444.0,hammer,0.791463,0.000094,0.208444
593.7,98932694.4,11694.0,26055611.6,hammer,0.791462,0.000094,0.208445
593.8,98932562.2,11659.1,26055778.7,hammer,0.791460,0.000093,0.208446
593.9,98932430.4,11624.4,26055945.2,hammer,0.791459,0.000093,0.208448
594.0,98932299.0,11589.8,26056111.3,hammer,0.791458,0.000093,0.208449
594.1,98932167.9,11555.2,26056276.8,hammer,0.791457,0.000092,0.208450
594.2,98932037.3,11520.8,26056441.9,hammer,0.791456,0.000092,0.208452
594.3,98931907.0,11486.5,26056606.5,hammer,0.791455,0.000092,0.208453
594.4,98931777.1,11452.3,26056770.6,hammer,0.791454,0.000092,0.208454
594.5,98931647.6,11418.2,26056934.2,hammer,0.791453,0.000091,0.208455
594.6,98931518.5,11384.1,26057097.3,hammer,0.791452,0.000091,0.208457
594.7,98931389.8,11350.2,26057259.9,hammer,0.791451,0.000091,0.208458
594.8,98931261.5,11316.4,26057422.1,hammer,0.791450,0.000091,0.208459
594.9,98931133.6,11282.7,26057583.8,hammer,0.791449,0.000090,0.208461
595.0,98931006.0,11249.1,26057744.9,hammer,0.791448,0.000090,0.208462
595.1,98930878.8,11215.6,26057905.6,hammer,0.791447,0.000090,0.208463
595.2,98930752.0,11182.1,26058065.9,hammer,0.791446,0.000089,0.208465
595.3,98930625.6,11148.8,26058225.6,hammer,0.791445,0.000089,0.208466
595.4,98930499.5,11115.6,26058384.9,hammer,0.791444,0.000089,0.208467
595.5,98930373.8,11082.5,26058543.7,hammer,0.791443,0.000089,0.208468
595.6,98930248.5,11049.5,26058702.0,hammer,0.791442,0.000088,0.208470
595.7,98930123.6,11016.6,26058859.8,hammer,0.791441,0.000088,0.208471
595.8,98929999.1,10983.7,26059017.2,hammer,0.791440,0.000088,0.208472
595.9,98929874.9,10951.0,26059174.1,hammer,0.791439,0.000088,0.208473
596.0,98929751.1,10918.4,26059330.6,hammer,0.791438,0.000087,0.208475
596.1,98929627.6,10885.8,26059486.5,hammer,0.791437,0.000087,0.208476
596.2,98929504.5,10853.4,26059642.1,hammer,0.791436,0.000087,0.208477
596.3,98929381.8,10821.1,26059797.1,hammer,0.791435,0.000087,0.208478
596.4,98929259.5,10788.8,26059951.7,hammer,0.791434,0.000086,0.208480
596.5,98929137.5,10756.7,26060105.8,hammer,0.791433,0.000086,0.208481
596.6,98929015.9,10724.6,26060259.5,hammer,0.791432,0.000086,0.208482
596.7,98928894.6,10692.7,26060412.7,hammer,0.791431,0.000086,0.208483
596.8,98928773.7,10660.8,26060565.4,hammer,0.791430,0.000085,0.208485
596.9,98928653.2,10629.1,26060717.7,hammer,0.791429,0.000085,0.208486
