時間	感受性者	感染者	回復者	フェーズ
815.4	123257407.6	18312.9	1724279.5	hammer
815.5	123257044.2	18414.7	1724541.1	hammer
815.6	123256678.8	18517.1	1724804.2	hammer
815.7	123256311.3	18620.0	1725068.7	hammer
815.8	123255941.9	18723.4	1725334.7	hammer
815.9	123255570.4	18827.5	1725602.2	hammer
816.0	123255196.8	18932.1	1725871.1	hammer
816.1	123254821.1	19037.3	1726141.6	hammer
816.2	123254443.4	19143.1	1726413.6	hammer
816.3	123254063.5	19249.4	1726687.0	hammer
816.4	123253681.6	19356.4	1726962.0	hammer
816.5	123253297.5	19463.9	1727238.5	hammer
816.6	123252911.3	19572.1	1727516.6	hammer
816.7	123252523.0	19680.8	1727796.2	hammer
816.8	123252132.5	19790.2	1728077.4	hammer
816.9	123251739.8	19900.1	1728360.1	hammer
817.0	123251345.0	20010.7	1728644.4	hammer
817.1	123250947.9	20121.8	1728930.2	hammer
817.2	123250548.7	20233.6	1729217.7	hammer
817.3	123250147.2	20346.0	1729506.7	hammer
817.4	123249743.6	20459.1	1729797.4	hammer
817.5	123249337.6	20572.7	1730089.7	hammer
817.6	123248929.5	20687.0	1730383.6	hammer
817.7	123248519.0	20801.9	1730679.1	hammer
817.8	123248106.3	20917.4	1730976.3	hammer
817.9	123247691.3	21033.6	1731275.1	hammer
818.0	123247274.0	21150.4	1731575.6	hammer
818.1	123246854.4	21267.9	1731877.7	hammer
818.2	123246432.4	21386.0	1732181.5	hammer
818.3	123246008.2	21504.8	1732487.0	hammer
818.4	123245581.5	21624.2	1732794.3	hammer
818.5	123245152.5	21744.3	1733103.2	hammer
818.6	123244721.1	21865.1	1733413.8	hammer
818.7	123244287.3	21986.5	1733726.2	hammer
818.8	123243851.1	22108.6	1734040.3	hammer
818.9	123243412.5	22231.4	1734356.1	hammer
819.0	123242971.5	22354.8	1734673.7	hammer
819.1	123242528.0	22479.0	1734993.0	hammer
819.2	123242082.1	22603.8	1735314.2	hammer
819.3	123241633.7	22729.3	1735637.1	hammer
819.4	123241182.7	22855.5	1735961.8	hammer
819.5	123240729.3	22982.4	1736288.3	hammer
819.6	123240273.4	23110.0	1736616.6	hammer
819.7	123239815.0	23238.3	1736946.7	hammer
819.8	123239354.0	23367.3	1737278.7	hammer
819.9	123238890.5	23497.0	1737612.5	hammer
820.0	123238424.3	23627.5	1737948.2	hammer
820.1	123237955.6	23758.6	1738285.7	hammer
820.2	123237484.3	23890.5	1738625.2	hammer
820.3	123237010.4	24023.1	1738966.4	hammer
820.4	123236533.9	24156.5	1739309.6	hammer
820.5	123236054.7	24290.5	1739654.7	hammer
820.6	123235572.9	24425.4	1740001.7	hammer
820.7	123235088.4	24560.9	1740350.7	hammer
820.8	123234601.2	24697.3	1740701.5	hammer
820.9	123234111.3	24834.3	1741054.4	hammer
821.0	123233618.7	24972.2	1741409.1	hammer
821.1	123233123.4	25110.7	1741765.9	hammer
821.2	123232625.3	25250.1	1742124.6	hammer
821.3	123232124.5	25390.2	1742485.3	hammer
821.4	123231620.8	25531.1	1742848.0	hammer
821.5	123231114.4	25672.8	1743212.8	hammer
821.6	123230605.2	25815.3	1743579.5	hammer
821.7	123230093.2	25958.5	1743948.3	hammer
821.8	123229578.3	26102.5	1744319.1	hammer
821.9	123229060.6	26247.4	1744692.0	hammer
822.0	123228540.0	26393.0	1745067.0	hammer
822.1	123228016.6	26539.4	1745444.0	hammer
822.2	123227490.2	26686.7	1745823.2	hammer
822.3	123226960.9	26834.7	1746204.4	hammer
822.4	123226428.7	26983.6	1746587.8	hammer
822.5	123225893.5	27133.3	1746973.2	hammer
822.6	123225355.4	27283.8	1747360.9	hammer
822.7	123224814.3	27435.1	1747750.6	hammer
822.8	123224270.1	27587.3	1748142.6	hammer
822.9	123223723.0	27740.3	1748536.7	hammer
823.0	123223172.9	27894.2	1748932.9	hammer
823.1	123222619.7	28048.9	1749331.4	hammer
823.2	123222063.4	28204.5	1749732.1	hammer
823.3	123221504.1	28360.9	1750135.1	hammer
823.4	123220941.6	28518.2	1750540.2	hammer
823.5	123220376.1	28676.3	1750947.6	hammer
823.6	123219807.4	28835.3	1751357.3	hammer
823.7	123219235.6	28995.2	1751769.2	hammer
823.8	123218660.6	29156.0	1752183.4	hammer
823.9	123218082.4	29317.7	1752599.9	hammer
824.0	123217501.0	29480.2	1753018.8	hammer
824.1	123216916.4	29643.7	1753439.9	hammer
824.2	123216328.6	29808.0	1753863.4	hammer
824.3	123215737.5	29973.3	1754289.2	hammer
824.4	123215143.1	30139.5	1754717.4	hammer
824.5	123214545.5	30306.6	1755148.0	hammer
824.6	123213944.5	30474.6	1755580.9	hammer
824.7	123213340.2	30643.5	1756016.3	hammer
824.8	123212732.6	30813.4	1756454.0	hammer
824.9	123212121.6	30984.2	1756894.2	hammer
825.0	123211507.2	31155.9	1757336.9	hammer
825.1	123210889.5	31328.6	1757781.9	hammer
825.2	123210268.3	31502.2	1758229.5	hammer
825.3	123209643.7	31676.8	1758679.5	hammer
825.4	123209015.6	31852.4	1759132.0	hammer
825.5	123208384.0	32028.9	1759587.1	hammer
825.6	123207749.0	32206.4	1760044.6	hammer
825.7	123207110.4	32384.9	1760504.7	hammer
825.8	123206468.3	32564.3	1760967.4	hammer
825.9	123205822.7	32744.7	1761432.6	hammer
826.0	123205173.5	32926.2	1761900.4	hammer
826.1	123204520.7	33108.6	1762370.7	hammer
826.2	123203864.3	33292.0	1762843.7	hammer
826.3	123203204.2	33476.5	1763319.3	hammer
826.4	123202540.5	33661.9	1763797.5	hammer
826.5	123201873.2	33848.4	1764278.4	hammer
826.6	123201202.1	34035.9	1764762.0	hammer
826.7	123200527.3	34224.5	1765248.2	hammer
826.8	123199848.9	34414.0	1765737.1	hammer
826.9	123199166.6	34604.6	1766228.7	hammer
827.0	123198480.6	34796.3	1766723.1	hammer
827.1	123197790.8	34989.0	1767220.2	hammer
827.2	123197097.2	35182.8	1767720.0	hammer
827.3	123196399.7	35377.6	1768222.6	hammer
827.4	123195698.4	35573.5	1768728.0	hammer
827.5	123194993.2	35770.5	1769236.2	hammer
827.6	123194284.2	35968.6	1769747.2	hammer
827.7	123193571.2	36167.8	1770261.1	hammer
827.8	123192854.2	36368.0	1770777.8	hammer
827.9	123192133.3	36569.4	1771297.3	hammer
828.0	123191408.4	36771.8	1771819.7	hammer
828.1	123190679.6	36975.4	1772345.0	hammer
828.2	123189946.6	37180.1	1772873.2	hammer
828.3	123189209.7	37385.9	1773404.4	hammer
828.4	123188468.7	37592.9	1773938.5	hammer
828.5	123187723.5	37801.0	1774475.5	hammer
828.6	123186974.3	38010.2	1775015.5	hammer
828.7	123186220.9	38220.6	1775558.5	hammer
828.8	123185463.4	38432.1	1776104.5	hammer
828.9	123184701.7	38644.8	1776653.6	hammer
829.0	123183935.7	38858.6	1777205.6	hammer
829.1	123183165.6	39073.7	1777760.8	hammer
829.2	123182391.2	39289.9	1778319.0	hammer
829.3	123181612.5	39507.3	1778880.2	hammer
829.4	123180829.5	39725.9	1779444.6	hammer
829.5	123180042.2	39945.7	1780012.1	hammer
829.6	123179250.5	40166.7	1780582.8	hammer
829.7	123178454.5	40388.9	1781156.6	hammer
829.8	123177654.1	40612.3	1781733.6	hammer
829.9	123176849.3	40837.0	1782313.8	hammer
830.0	123176040.0	41062.8	1782897.1	hammer
830.1	123175226.3	41290.0	1783483.8	hammer
830.2	123174408.0	41518.3	1784073.6	hammer
830.3	123173585.3	41748.0	1784666.7	hammer
830.4	123172758.0	41978.9	1785263.1	hammer
830.5	123171926.2	42211.0	1785862.8	hammer
830.6	123171089.7	42444.4	1786465.8	hammer
830.7	123170248.7	42679.1	1787072.2	hammer
830.8	123169403.0	42915.1	1787681.9	hammer
830.9	123168552.6	43152.4	1788295.0	hammer
831.0	123167697.6	43391.0	1788911.4	hammer
831.1	123166837.8	43630.9	1789531.3	hammer
831.2	123165973.3	43872.1	1790154.6	hammer
831.3	123165104.1	44114.6	1790781.3	hammer
831.4	123164230.0	44358.4	1791411.5	hammer
831.5	123163351.1	44603.6	1792045.2	hammer
831.6	123162467.4	44850.1	1792682.4	hammer
831.7	123161578.8	45098.0	1793323.1	hammer
831.8	123160685.3	45347.3	1793967.4	hammer
831.9	123159786.9	45597.9	1794615.2	hammer
832.0	123158883.6	45849.8	1795266.6	hammer
832.1	123157975.2	46103.2	1795921.6	hammer
832.2	123157061.8	46357.9	1796580.2	hammer
832.3	123156143.5	46614.1	1797242.5	hammer
832.4	123155220.0	46871.6	1797908.4	hammer
832.5	123154291.5	47130.5	1798578.0	hammer
832.6	123153357.8	47390.9	1799251.3	hammer
832.7	123152419.0	47652.7	1799928.3	hammer
832.8	123151475.1	47915.9	1800609.0	hammer
832.9	123150525.9	48180.5	1801293.6	hammer
833.0	123149571.5	48446.6	1801981.9	hammer
833.1	123148611.9	48714.2	1802673.9	hammer
833.2	123147646.9	48983.2	1803369.9	hammer
833.3	123146676.7	49253.7	1804069.6	hammer
833.4	123145701.1	49525.7	1804773.2	hammer
833.5	123144720.1	49799.1	1805480.8	hammer
833.6	123143733.8	50074.1	1806192.2	hammer
833.7	123142742.0	50350.5	1806907.5	hammer
833.8	123141744.7	50628.5	1807626.8	hammer
833.9	123140742.0	50907.9	1808350.1	hammer
834.0	123139733.7	51189.0	1809077.3	hammer
834.1	123138719.9	51471.5	1809808.6	hammer
834.2	123137700.5	51755.6	1810543.9	hammer
834.3	123136675.5	52041.2	1811283.3	hammer
834.4	123135644.9	52328.4	1812026.7	hammer
834.5	123134608.6	52617.2	1812774.3	hammer
834.6	123133566.6	52907.5	1813525.9	hammer
834.7	123132518.8	53199.4	1814281.7	hammer
834.8	123131465.3	53492.9	1815041.7	hammer
834.9	123130406.0	53788.0	1815805.9	hammer
835.0	123129340.9	54084.7	1816574.3	hammer
835.1	123128269.9	54383.1	1817347.0	hammer
835.2	123127193.1	54683.1	1818123.9	hammer
835.3	123126110.3	54984.7	1818905.0	hammer
835.4	123125021.5	55287.9	1819690.5	hammer
835.5	123123926.8	55592.8	1820480.4	hammer
835.6	123122826.1	55899.4	1821274.6	hammer
835.7	123121719.3	56207.6	1822073.1	hammer
835.8	123120606.4	56517.5	1822876.1	hammer
835.9	123119487.4	56829.1	1823683.5	hammer
836.0	123118362.3	57142.4	1824495.3	hammer
836.1	123117230.9	57457.4	1825311.6	hammer
836.2	123116093.4	57774.1	1826132.5	hammer
836.3	123114949.6	58092.6	1826957.8	hammer
836.4	123113799.5	58412.8	1827787.7	hammer
836.5	123112643.2	58734.7	1828622.2	hammer
836.6	123111480.4	59058.4	1829461.2	hammer
836.7	123110311.3	59383.8	1830304.9	hammer
836.8	123109135.7	59711.0	1831153.3	hammer
836.9	123107953.7	60040.0	1832006.3	hammer
837.0	123106765.2	60370.8	1832864.0	hammer
837.1	123105570.2	60703.4	1833726.4	hammer
837.2	123104368.7	61037.7	1834593.6	hammer
837.3	123103160.5	61373.9	1835465.6	hammer
837.4	123101945.7	61712.0	1836342.3	hammer
837.5	123100724.2	62051.8	1837223.9	hammer
837.6	123099496.0	62393.6	1838110.4	hammer
837.7	123098261.1	62737.1	1839001.7	hammer
837.8	123097019.4	63082.6	1839898.0	hammer
837.9	123095770.9	63429.9	1840799.2	hammer
838.0	123094515.6	63779.1	1841705.3	hammer
838.1	123093253.4	64130.2	1842616.4	hammer
838.2	123091984.2	64483.2	1843532.6	hammer
838.3	123090708.1	64838.1	1844453.8	hammer
838.4	123089425.0	65195.0	1845380.0	hammer
838.5	123088134.8	65553.8	1846311.4	hammer
838.6	123086837.6	65914.5	1847247.9	hammer
838.7	123085533.3	66277.2	1848189.5	hammer
838.8	123084221.8	66641.9	1849136.3	hammer
838.9	123082903.2	67008.5	1850088.3	hammer
839.0	123081577.3	67377.1	1851045.6	hammer
839.1	123080244.1	67747.8	1852008.1	hammer
839.2	123078903.6	68120.4	1852975.9	hammer
839.3	123077555.8	68495.1	1853949.1	hammer
839.4	123076200.6	68871.8	1854927.6	hammer
839.5	123074838.0	69250.5	1855911.5	hammer
839.6	123073468.0	69631.3	1856900.8	hammer
839.7	123072090.4	70014.1	1857895.5	hammer
839.8	123070705.3	70399.0	1858895.7	hammer
839.9	123069312.6	70786.0	1859901.4	hammer
840.0	123067912.2	71175.1	1860912.6	hammer
840.1	123066504.2	71566.4	1861929.4	hammer
840.2	123065088.5	71959.7	1862951.8	hammer
840.3	123063665.1	72355.1	1863979.8	hammer
840.4	123062233.8	72752.7	1865013.4	hammer
840.5	123060794.8	73152.5	1866052.8	hammer
840.6	123059347.8	73554.4	1867097.8	hammer
840.7	123057893.0	73958.5	1868148.6	hammer
840.8	123056430.2	74364.7	1869205.1	hammer
840.9	123054959.3	74773.2	1870267.5	hammer
841.0	123053480.5	75183.9	1871335.7	hammer
841.1	123051993.5	75596.8	1872409.7	hammer
841.2	123050498.4	76011.9	1873489.7	hammer
841.3	123048995.2	76429.3	1874575.5	hammer
841.4	123047483.7	76848.9	1875667.4	hammer
841.5	123045964.0	77270.8	1876765.2	hammer
841.6	123044436.0	77694.9	1877869.1	hammer
841.7	123042899.6	78121.4	1878979.0	hammer
841.8	123041354.8	78550.2	1880095.0	hammer
841.9	123039801.6	78981.2	1881217.2	hammer
842.0	123038239.9	79414.6	1882345.5	hammer
842.1	123036669.7	79850.4	1883480.0	hammer
842.2	123035090.8	80288.5	1884620.7	hammer
842.3	123033503.4	80728.9	1885767.7	hammer
842.4	123031907.3	81171.7	1886920.9	hammer
842.5	123030302.5	81616.9	1888080.5	hammer
842.6	123028688.9	82064.6	1889246.5	hammer
842.7	123027066.6	82514.6	1890418.8	hammer
842.8	123025435.3	82967.0	1891597.6	hammer
842.9	123023795.2	83421.9	1892782.9	hammer
843.0	123022146.1	83879.3	1893974.6	hammer
843.1	123020488.1	84339.1	1895172.9	hammer
843.2	123018820.9	84801.3	1896377.7	hammer
843.3	123017144.7	85266.1	1897589.2	hammer
843.4	123015459.4	85733.4	1898807.3	hammer
843.5	123013764.8	86203.2	1900032.0	hammer
843.6	123012061.1	86675.5	1901263.5	hammer
843.7	123010348.0	87150.3	1902501.7	hammer
843.8	123008625.6	87627.7	1903746.7	hammer
843.9	123006893.8	88107.7	1904998.5	hammer
844.0	123005152.6	88590.2	1906257.2	hammer
844.1	123003401.8	89075.4	1907522.8	hammer
844.2	123001641.6	89563.1	1908795.3	hammer
844.3	122999871.8	90053.5	1910074.8	hammer
844.4	122998092.3	90546.5	1911361.2	hammer
844.5	122996303.1	91042.1	1912654.8	hammer
844.6	122994504.2	91540.4	1913955.4	hammer
844.7	122992695.5	92041.4	1915263.1	hammer
844.8	122990876.9	92545.1	1916578.0	hammer
844.9	122989048.5	93051.5	1917900.0	hammer
845.0	122987210.1	93560.6	1919229.3	hammer
845.1	122985361.7	94072.4	1920565.9	hammer
845.2	122983503.2	94587.0	1921909.8	hammer
845.3	122981634.7	95104.3	1923261.0	hammer
845.4	122979756.0	95624.4	1924619.7	hammer
845.5	122977867.0	96147.3	1925985.7	hammer
845.6	122975967.8	96672.9	1927359.3	hammer
845.7	122974058.3	97201.4	1928740.3	hammer
845.8	122972138.3	97732.8	1930128.9	hammer
845.9	122970208.0	98266.9	1931525.1	hammer
846.0	122968267.1	98804.0	1932928.9	hammer
846.1	122966315.8	99343.9	1934340.4	hammer
846.2	122964353.8	99886.7	1935759.6	hammer
846.3	122962381.1	100432.4	1937186.5	hammer
846.4	122960397.8	100981.0	1938621.3	hammer
846.5	122958403.6	101532.5	1940063.9	hammer
846.6	122956398.7	102087.0	1941514.3	hammer
846.7	122954382.8	102644.5	1942972.7	hammer
846.8	122952356.1	103204.9	1944439.0	hammer
846.9	122950318.3	103768.3	1945913.4	hammer
847.0	122948269.4	104334.7	1947395.8	hammer
847.1	122946209.5	104904.2	1948886.3	hammer
847.2	122944138.4	105476.7	1950384.9	hammer
847.3	122942056.0	106052.2	1951891.7	hammer
847.4	122939962.4	106630.9	1953406.8	hammer
847.5	122937857.4	107212.6	1954930.1	hammer
847.6	122935741.0	107797.4	1956461.7	hammer
847.7	122933613.1	108385.3	1958001.6	hammer
847.8	122931473.7	108976.3	1959550.0	hammer
847.9	122929322.7	109570.5	1961106.8	hammer
848.0	122927160.0	110167.9	1962672.1	hammer
848.1	122924985.6	110768.5	1964245.9	hammer
848.2	122922799.5	111372.2	1965828.3	hammer
848.3	122920601.5	111979.2	1967419.3	hammer
848.4	122918391.6	112589.3	1969019.0	hammer
848.5	122916169.8	113202.8	1970627.5	hammer
848.6	122913935.9	113819.5	1972244.6	hammer
848.7	122911689.9	114439.4	1973870.6	hammer
848.8	122909431.8	115062.7	1975505.5	hammer
848.9	122907161.5	115689.3	1977149.2	hammer
849.0	122904878.9	116319.2	1978801.9	hammer
849.1	122902583.9	116952.4	1980463.6	hammer
849.2	122900276.6	117589.0	1982134.4	hammer
849.3	122897956.8	118229.0	1983814.2	hammer
849.4	122895624.4	118872.4	1985503.2	hammer
849.5	122893279.4	119519.2	1987201.4	hammer
849.6	122890921.8	120169.4	1988908.8	hammer
849.7	122888551.4	120823.1	1990625.5	hammer
849.8	122886168.3	121480.2	1992351.5	hammer
849.9	122883772.2	122140.8	1994087.0	hammer
850.0	122881363.2	122804.9	1995831.8	hammer
850.1	122878941.2	123472.6	1997586.2	hammer
850.2	122876506.2	124143.7	1999350.1	hammer
850.3	122874058.0	124818.4	2001123.6	hammer
850.4	122871596.6	125496.7	2002906.7	hammer
850.5	122869121.9	126178.6	2004699.5	hammer
850.6	122866633.9	126864.0	2006502.0	hammer
850.7	122864132.5	127553.1	2008314.4	hammer
850.8	122861617.5	128245.9	2010136.6	hammer
850.9	122859089.1	128942.3	2011968.7	hammer
851.0	122856547.0	129642.3	2013810.7	hammer
851.1	122853991.2	130346.1	2015662.7	hammer
851.2	122851421.6	131053.6	2017524.8	hammer
851.3	122848838.2	131764.8	2019397.0	hammer
851.4	122846240.9	132479.8	2021279.3	hammer
851.5	122843629.6	133198.5	2023171.9	hammer
851.6	122841004.2	133921.0	2025074.7	hammer
851.7	122838364.8	134647.3	2026987.9	hammer
851.8	122835711.1	135377.5	2028911.4	hammer
851.9	122833043.1	136111.5	2030845.4	hammer
852.0	122830360.8	136849.3	2032789.8	hammer
852.1	122827664.1	137591.1	2034744.8	hammer
852.2	122824952.9	138336.7	2036710.4	hammer
852.3	122822227.1	139086.3	2038686.7	hammer
852.4	122819486.6	139839.8	2040673.6	hammer
852.5	122816731.4	140597.2	2042671.3	hammer
852.6	122813961.5	141358.7	2044679.8	hammer
852.7	122811176.6	142124.1	2046699.2	hammer
852.8	122808376.8	142893.6	2048729.6	hammer
852.9	122805562.0	143667.1	2050770.9	hammer
853.0	122802732.1	144444.6	2052823.3	hammer
853.1	122799887.0	145226.2	2054886.8	hammer
853.2	122797026.6	146012.0	2056961.5	hammer
853.3	122794150.9	146801.8	2059047.3	hammer
853.4	122791259.7	147595.8	2061144.5	hammer
853.5	122788353.1	148393.9	2063253.0	hammer
853.6	122785430.8	149196.2	2065372.9	hammer
853.7	122782493.0	150002.7	2067504.3	hammer
853.8	122779539.3	150813.5	2069647.2	hammer
853.9	122776569.9	151628.4	2071801.7	hammer
854.0	122773584.5	152447.7	2073967.8	hammer
854.1	122770583.2	153271.2	2076145.6	hammer
854.2	122767565.8	154099.0	2078335.2	hammer
854.3	122764532.3	154931.1	2080536.6	hammer
854.4	122761482.5	155767.6	2082749.9	hammer
854.5	122758416.4	156608.4	2084975.2	hammer
854.6	122755333.9	157453.6	2087212.4	hammer
854.7	122752235.0	158303.3	2089461.8	hammer
854.8	122749119.4	159157.3	2091723.2	hammer
854.9	122745987.3	160015.8	2093996.9	hammer
855.0	122742838.4	160878.8	2096282.8	hammer
855.1	122739672.6	161746.3	2098581.1	hammer
855.2	122736490.0	162618.3	2100891.8	hammer
855.3	122733290.4	163494.8	2103214.9	hammer
855.4	122730073.6	164375.8	2105550.5	hammer
855.5	122726839.8	165261.5	2107898.7	hammer
855.6	122723588.6	166151.7	2110259.6	hammer
855.7	122720320.2	167046.6	2112633.2	hammer
855.8	122717034.3	167946.1	2115019.6	hammer
855.9	122713730.9	168850.3	2117418.8	hammer
856.0	122710409.9	169759.2	2119831.0	hammer
856.1	122707071.1	170672.8	2122256.1	hammer
856.2	122703714.6	171591.1	2124694.3	hammer
856.3	122700340.3	172514.2	2127145.6	hammer
856.4	122696947.9	173442.0	2129610.1	hammer
856.5	122693537.5	174374.7	2132087.8	hammer
856.6	122690109.0	175312.2	2134578.9	hammer
856.7	122686662.2	176254.5	2137083.3	hammer
856.8	122683197.1	177201.7	2139601.2	hammer
856.9	122679713.5	178153.8	2142132.7	hammer
857.0	122676211.5	179110.8	2144677.7	hammer
857.1	122672690.8	180072.7	2147236.5	hammer
857.2	122669151.4	181039.6	2149808.9	hammer
857.3	122665593.3	182011.5	2152395.2	hammer
857.4	122662016.2	182988.4	2154995.4	hammer
857.5	122658420.1	183970.4	2157609.5	hammer
857.6	122654805.0	184957.4	2160237.6	hammer
857.7	122651170.7	185949.5	2162879.9	hammer
857.8	122647517.1	186946.6	2165536.3	hammer
857.9	122643844.1	187949.0	2168207.0	hammer
858.0	122640151.6	188956.4	2170891.9	hammer
858.1	122636439.6	189969.1	2173591.3	hammer
858.2	122632707.9	190986.9	2176305.2	hammer
858.3	122628956.5	192010.0	2179033.5	hammer
858.4	122625185.2	193038.3	2181776.5	hammer
858.5	122621393.9	194071.9	2184534.2	hammer
858.6	122617582.5	195110.8	2187306.7	hammer
858.7	122613751.0	196155.0	2190094.0	hammer
858.8	122609899.3	197204.6	2192896.2	hammer
858.9	122606027.1	198259.5	2195713.4	hammer
859.0	122602134.5	199319.8	2198545.7	hammer
859.1	122598221.3	200385.6	2201393.1	hammer
859.2	122594287.5	201456.8	2204255.7	hammer
859.3	122590332.9	202533.5	2207133.7	hammer
859.4	122586357.3	203615.6	2210027.0	hammer
859.5	122582360.9	204703.3	2212935.8	hammer
859.6	122578343.3	205796.6	2215860.1	hammer
859.7	122574304.5	206895.4	2218800.1	hammer
859.8	122570244.5	207999.8	2221755.7	hammer
859.9	122566163.0	209109.9	2224727.2	hammer
860.0	122562060.0	210225.5	2227714.4	hammer
860.1	122557935.4	211346.9	2230717.7	hammer
860.2	122553789.1	212474.0	2233736.9	hammer
860.3	122549621.0	213606.8	2236772.2	hammer
860.4	122545430.9	214745.3	2239823.8	hammer
860.5	122541218.8	215889.7	2242891.5	hammer
860.6	122536984.5	217039.8	2245975.7	hammer
860.7	122532728.0	218195.8	2249076.2	hammer
860.8	122528449.0	219357.6	2252193.3	hammer
860.9	122524147.7	220525.3	2255327.0	hammer
861.0	122519823.7	221699.0	2258477.4	hammer
861.1	122515477.0	222878.6	2261644.5	hammer
861.2	122511107.4	224064.1	2264828.5	hammer
861.3	122506715.0	225255.6	2268029.4	hammer
861.4	122502299.5	226453.2	2271247.3	hammer
861.5	122497860.9	227656.8	2274482.4	hammer
861.6	122493399.0	228866.4	2277734.6	hammer
861.7	122488913.7	230082.2	2281004.1	hammer
861.8	122484404.9	231304.1	2284291.0	hammer
861.9	122479872.5	232532.2	2287595.3	hammer
862.0	122475316.4	233766.4	2290917.2	hammer
862.1	122470736.4	235006.9	2294256.7	hammer
862.2	122466132.5	236253.6	2297614.0	hammer
862.3	122461504.5	237506.5	2300989.0	hammer
862.4	122456852.3	238765.7	2304382.0	hammer
862.5	122452175.8	240031.3	2307792.9	hammer
862.6	122447474.9	241303.2	2311221.9	hammer
862.7	122442749.4	242581.5	2314669.1	hammer
862.8	122437999.2	243866.2	2318134.5	hammer
862.9	122433224.3	245157.4	2321618.3	hammer
863.0	122428424.5	246454.9	2325120.6	hammer
863.1	122423599.6	247759.0	2328641.4	hammer
863.2	122418749.6	249069.6	2332180.8	hammer
863.3	122413874.3	250386.8	2335738.9	hammer
863.4	122408973.6	251710.5	2339315.9	hammer
863.5	122404047.4	253040.8	2342911.7	hammer
863.6	122399095.6	254377.8	2346526.6	hammer
863.7	122394118.0	255721.4	2350160.6	hammer
863.8	122389114.6	257071.7	2353813.7	hammer
863.9	122384085.1	258428.7	2357486.2	hammer
864.0	122379029.5	259792.5	2361178.0	hammer
864.1	122373947.6	261163.1	2364889.3	hammer
864.2	122368839.3	262540.4	2368620.2	hammer
864.3	122363704.6	263924.6	2372370.8	hammer
864.4	122358543.2	265315.7	2376141.1	hammer
864.5	122353355.0	266713.6	2379931.4	hammer
864.6	122348139.9	268118.5	2383741.6	hammer
864.7	122342897.8	269530.4	2387571.8	hammer
864.8	122337628.6	270949.2	2391422.2	hammer
864.9	122332332.1	272375.0	2395292.9	hammer
865.0	122327008.1	273807.9	2399184.0	hammer
865.1	122321656.7	275247.8	2403095.5	hammer
865.2	122316277.5	276694.8	2407027.7	hammer
865.3	122310870.6	278149.0	2410980.4	hammer
865.4	122305435.7	279610.3	2414954.0	hammer
